yq,firmID,actual
201502,IPG,0.29
201502,IR,1.2
201502,ISRG,1.5233
201502,ITW,1.3
201502,JBHT,0.95
201502,JCP,-0.57
201502,JEC,0.97
201502,JNJ,1.71
201502,JNPR,0.53
201502,K,0.92
201502,KBH,0.1
201502,KEX,1.04
201502,KLAC,0.99
201502,KMB,1.41
201502,KMT,0.46
201502,KMX,0.86
201502,KO,0.63
201502,KR,0.625
201502,KSS,0.63
201502,KSU,1.03
201502,LAMR,0.61
201502,LLL,1.41
201502,LLY,0.9
201502,LM,0.84
201502,LNC,1.46
201502,LOW,0.7
201502,LPNT,1.0
201502,LRCX,1.5
201502,LSTR,0.92
201502,MAS,0.38
201502,MAT,0.01
201502,MCD,1.29
201502,MCHP,0.69
201502,MCK,3.14
201502,MDT,1.16
201502,MLM,1.24
201502,MMC,0.8
201502,MMM,2.02
201502,MRK,0.86
201502,MRVL,0.13
201502,MSCC,0.68
201502,MSFT,0.6
201502,MSM,1.03
201502,MTD,2.8
201502,MUR,-0.48
201502,MYGN,0.41
201502,NBL,0.26
201502,NDAQ,0.83
201502,NEM,0.26
201502,NFLX,0.06
201502,NFX,0.46
201502,NLY,0.41
201502,NOC,2.74
201502,NSC,1.41
201502,NTAP,0.65
201502,NTRS,1.01
201502,NUE,0.39
201502,NVDA,0.24
201502,NWL,0.64
201502,ODFL,1.0
201502,OIS,0.15
201502,ORCL,0.78
201502,ORLY,2.4
201502,OXY,0.21
201502,PAYX,0.44
201502,PBCT,0.2
201502,PCAR,1.26
201502,PCG,0.91
201502,PDCO,0.68
201502,PDP,0.1
201502,PEG,0.57
201502,PENN,0.19
201502,PEP,1.32
201502,PFE,0.56
201502,PG,1.0
201502,PH,1.43
201502,PHM,0.28
201502,PIR,0.08
201502,PKG,1.18
201502,PLCE,0.83
201502,PPG,1.67
201502,PPL,0.49
201502,PRU,2.91
201502,PTEN,-0.13
201502,PVH,1.5
201502,QCOM,0.99
201502,RBA,0.42
201502,RBC,1.53
201502,RCL,0.84
201502,RDC,0.7
201502,RIG,1.11
201502,ROK,1.59
201502,ROST,0.665
201502,RRGB,0.78
201502,RTN,1.65
201502,SBAC,0.22
201502,SBNY,1.77
201502,SBUX,0.42
201502,SEE,0.6
201502,SHW,3.7
201502,SIVB,1.66
201502,SJM,0.98
201502,SLAB,0.56
201502,SLB,0.88
201502,SLGN,0.355
201502,SO,0.71
201502,SONC,0.36
201502,SRCL,1.14
201502,STI,0.86
201502,STLD,0.22
201502,SVU,1.61
201502,SWK,1.54
201502,SWN,-0.02
201502,SYMC,0.4
201502,SYNA,1.57
201502,SYY,0.52
201502,TCBI,0.76
201502,TER,0.53
201502,TIF,0.81
201502,TMK,1.05
201502,TMO,1.84
201502,TPX,0.53
201502,TSCO,1.12
201502,TXRH,0.3
201502,TXT,0.6
201502,ULTI,0.62
201502,UNM,0.89
201502,UNP,1.3
201502,UPS,1.35
201502,URBN,0.25
201502,USG,0.53
201502,UTHR,1.91
201502,UTX,1.73
201502,VFC,0.38
201502,VLO,2.66
201502,VMC,0.66
201502,VRSN,0.74
201502,WAT,1.32
201502,WDC,1.51
201502,WDR,0.8
201502,WERN,0.44
201502,WMT,1.03
201502,WTFC,0.85
201502,WY,0.26
201502,WYNN,0.74
201502,X,-0.79
201502,XEC,0.15
201502,XL,0.84
201502,XLNX,0.55
201502,XRAY,0.73
201502,YUM,0.69
201502,ZION,0.41
201503,AAPL,1.96
201503,ABT,0.54
201503,ACAD,0.19
201503,ADBE,0.54
201503,ADI,0.77
201503,ADTN,0.14
201503,AEL,-0.02
201503,AEP,1.06
201503,AET,1.9
201503,AFL,1.56
201503,AHC,-1.03
201503,AKAM,0.62
201503,AMAT,0.33
201503,AMD,-0.17
201503,AMGN,2.72
201503,AMTD,0.4
201503,AMZN,0.17
201503,ANF,0.12
201503,ANSS,0.9
201503,APA,-0.05
201503,APC,-0.72
201503,APD,1.82
201503,ARW,1.4
201503,AVP,-0.11
201503,AVT,1.12
201503,AXP,1.24
201503,AXS,0.51
201503,AZO,12.75
201503,BA,2.52
201503,BAX,0.41
201503,BBBY,1.21
201503,BCR,2.28
201503,BDX,1.94
201503,BECN,0.75
201503,BK,0.74
201503,BLL,0.55
201503,BMS,0.67
201503,BMY,0.39
201503,BSX,0.24
201503,BWLD,1.0
201503,CAT,0.75
201503,CCK,1.34
201503,CCL,1.75
201503,CELG,1.23
201503,CERN,0.54
201503,CHKP,1.04
201503,CHL,1.68
201503,CHRW,0.96
201503,CIEN,0.37
201503,CL,0.72
201503,CLX,1.32
201503,CME,1.02
201503,CNI,1.26
201503,CNS,0.4
201503,COF,1.98
201503,CP,2.69
201503,CPB,0.43
201503,CRZO,0.2
201503,CSCO,0.59
201503,CSX,0.52
201503,CTAS,0.93
201503,CTL,0.7
201503,CTSH,0.76
201503,CTXS,1.04
201503,CYH,0.56
201503,D,1.03
201503,DCI,0.45
201503,DE,1.53
201503,DGX,1.28
201503,DIS,1.2
201503,DISH,0.42
201503,DKS,0.77
201503,DLTR,0.67
201503,DO,1.01
201503,DOV,1.14
201503,DOX,0.84
201503,DRI,0.68
201503,DRQ,1.32
201503,DUK,1.47
201503,DVN,0.76
201503,ED,1.44
201503,EFX,1.14
201503,EGN,0.36
201503,EL,0.82
201503,EMN,1.84
201503,EMR,0.93
201503,ENDP,1.02
201503,EOG,0.02
201503,EQIX,0.71
201503,EQT,-0.33
201503,ESRX,1.45
201503,ETN,0.97
201503,EW,0.535
201503,EWBC,0.65
201503,EXPD,0.62
201503,EXPE,2.07
201503,FCX,-0.15
201503,FDX,2.42
201503,FFIV,1.84
201503,FII,0.42
201503,FINL,0.57
201503,FISV,1.03
201503,FITB,0.49
201503,FLEX,0.27
201503,FLIR,0.4
201503,FOSL,1.19
201503,GD,2.28
201503,GE,0.29
201503,GIS,0.79
201503,GLW,0.34
201503,GME,0.31
201503,GOOG,7.35
201503,GPN,0.785
201503,GPS,0.64
201503,GRMN,0.51
201503,GSG,2.9
201503,GWW,3.03
201503,HAL,0.31
201503,HAS,1.58
201503,HBAN,0.18
201503,HBHC,0.52
201503,HD,1.71
201503,HIBB,0.28
201503,HOLX,0.43
201503,HP,0.04
201503,HR,-0.37
201503,HRS,1.31
201503,HSIC,0.775
201503,HSY,1.17
201503,HTLD,0.17
201503,HUBG,0.55
201503,HUM,2.16
201503,HXL,0.55
201503,IART,0.375
201503,IBM,3.34
201503,ICLR,1.02
201503,IIN,0.63
201503,ILMN,0.8
201503,INTC,0.64
201503,INTU,-0.05
201503,IP,0.97
201503,IPG,0.18
201503,IR,1.21
201503,ISRG,1.49
201503,ITW,1.39
201503,JBHT,0.99
201503,JCP,-0.41
201503,JEC,0.8
201503,JNJ,1.49
201503,JNPR,0.57
201503,K,0.85
201503,KBH,0.23
201503,KEX,1.04
201503,KLAC,0.71
201503,KMB,1.51
201503,KMT,0.14
201503,KMX,0.82
201503,KO,0.51
201503,KR,0.44
201503,KSS,1.07
201503,KSU,1.21
201503,LAMR,0.89
201503,LLL,2.09
201503,LLY,0.89
201503,LM,0.58
201503,LNC,1.11
201503,LOW,1.2
201503,LPNT,0.97
201503,LRCX,1.82
201503,LSTR,0.9
201503,MAS,0.34
201503,MAT,0.71
201503,MCD,1.4
201503,MCHP,0.66
201503,MCK,3.31
201503,MDT,1.02
201503,MLM,2.04
201503,MMC,0.63
201503,MMM,2.05
201503,MRK,0.96
201503,MRVL,0.12
201503,MSCC,0.73
201503,MSFT,0.67
201503,MSM,0.96
201503,MTD,3.26
201503,MUR,-0.72
201503,MYGN,0.41
201503,NBL,-0.21
201503,NDAQ,0.88
201503,NEM,0.23
201503,NFLX,0.07
201503,NFX,0.21
201503,NLY,0.3
201503,NOC,2.75
201503,NSC,1.57
201503,NTAP,0.29
201503,NTRS,0.96
201503,NUE,0.68
201503,NVDA,0.17
201503,NWL,0.62
201503,ODFL,0.99
201503,OIS,0.11
201503,ORCL,0.53
201503,ORLY,2.53
201503,OXY,0.03
201503,PAYX,0.52
201503,PBCT,0.23
201503,PCAR,1.21
201503,PCG,0.84
201503,PDCO,0.47
201503,PDP,-0.01
201503,PEG,0.8
201503,PENN,0.05
201503,PEP,1.35
201503,PFE,0.6
201503,PG,0.98
201503,PH,1.52
201503,PHM,0.33
201503,PIR,0.04
201503,PKG,1.26
201503,PLCE,-0.33
201503,PPG,1.61
201503,PPL,0.51
201503,PRU,2.4
201503,PTEN,-0.26
201503,PVH,1.37
201503,QCOM,0.91
201503,RBA,0.19
201503,RBC,1.43
201503,RCL,2.84
201503,RDC,0.89
201503,RIG,0.87
201503,ROK,1.57
201503,ROST,0.63
201503,RRGB,0.58
201503,RTN,1.47
201503,SBAC,-1.23
201503,SBNY,1.88
201503,SBUX,0.43
201503,SEE,0.7
201503,SHW,3.97
201503,SIVB,1.57
201503,SJM,1.32
201503,SLAB,0.51
201503,SLB,0.78
201503,SLGN,0.63
201503,SO,1.17
201503,SONC,0.43
201503,SRCL,1.08
201503,STI,0.96
201503,STLD,0.25
201503,SVU,0.91
201503,SWK,1.55
201503,SWN,0.01
201503,SYMC,0.44
201503,SYNA,1.49
201503,SYY,0.52
201503,TCBI,0.75
201503,TER,0.4
201503,TIF,0.86
201503,TMK,1.08
201503,TMO,1.8
201503,TPX,1.11
201503,TSCO,0.64
201503,TXRH,0.29
201503,TXT,0.63
201503,ULTI,0.69
201503,UNM,0.91
201503,UNP,1.5
201503,UPS,1.39
201503,URBN,0.52
201503,USG,0.52
201503,UTHR,4.91
201503,UTX,1.61
201503,VFC,1.07
201503,VLO,2.79
201503,VMC,0.95
201503,VRSN,0.78
201503,WAT,1.42
201503,WDC,1.56
201503,WDR,0.58
201503,WERN,0.44
201503,WMT,1.08
201503,WTFC,0.69
201503,WY,0.35
201503,WYNN,0.86
201503,X,-0.7
201503,XEC,-0.15
201503,XL,0.23
201503,XLNX,0.48
201503,XRAY,0.66
201503,YUM,1.0
201503,ZION,0.41
201504,AAPL,3.28
201504,ABT,0.62
201504,ACAD,0.14
201504,ADBE,0.62
201504,ADI,1.03
201504,ADTN,0.12
201504,AEL,-0.22
201504,AEP,0.48
201504,AET,1.37
201504,AFL,1.56
201504,AHC,-1.4
201504,AKAM,0.72
201504,AMAT,0.29
201504,AMD,-0.1
201504,AMGN,2.61
201504,AMTD,0.39
201504,AMZN,1.0
201504,ANF,0.37
201504,ANSS,0.91
201504,APA,-0.06
201504,APC,-0.57
201504,APD,1.78
201504,ARW,1.94
201504,AVP,0.0
201504,AVT,1.22
201504,AXP,1.23
201504,AXS,1.23
201504,AZO,8.29
201504,BA,1.6
201504,BAX,0.43
201504,BBBY,1.09
201504,BCR,2.43
201504,BDX,1.96
201504,BECN,0.41
201504,BK,0.68
201504,BLL,0.4
201504,BMS,0.6
201504,BMY,0.38
201504,BSX,0.26
201504,BWLD,1.32
201504,CAT,0.74
201504,CCK,0.7
201504,CCL,0.5
201504,CELG,1.18
201504,CERN,0.61
201504,CHKP,1.2
201504,CHL,1.32
201504,CHRW,0.88
201504,CIEN,0.42
201504,CL,0.73
201504,CLX,1.14
201504,CME,0.92
201504,CNI,1.18
201504,CNS,-0.01
201504,COF,1.58
201504,CP,2.72
201504,CPB,0.95
201504,CRZO,0.32
201504,CSCO,0.59
201504,CSX,0.48
201504,CTAS,1.03
201504,CTL,0.8
201504,CTSH,0.8
201504,CTXS,1.66
201504,CYH,0.68
201504,D,0.7
201504,DCI,0.34
201504,DE,1.08
201504,DGX,1.19
201504,DIS,1.63
201504,DISH,0.86
201504,DKS,0.45
201504,DLTR,0.49
201504,DO,0.9
201504,DOV,0.81
201504,DOX,0.86
201504,DRI,0.54
201504,DRQ,1.28
201504,DUK,0.87
201504,DVN,0.77
201504,ED,0.61
201504,EFX,1.14
201504,EGN,0.27
201504,EL,1.22
201504,EMN,1.59
201504,EMR,0.56
201504,ENDP,1.36
201504,EOG,-0.27
201504,EQIX,0.18
201504,EQT,-0.06
201504,ESRX,1.56
201504,ETN,1.17
201504,EW,0.63
201504,EWBC,0.63
201504,EXPD,0.61
201504,EXPE,0.77
201504,FCX,-0.02
201504,FDX,2.58
201504,FFIV,1.73
201504,FII,0.46
201504,FINL,-0.07
201504,FISV,1.0
201504,FITB,0.41
201504,FLEX,0.35
201504,FLIR,0.47
201504,FOSL,1.46
201504,GD,2.4
201504,GE,0.52
201504,GIS,0.82
201504,GLW,0.34
201504,GME,0.54
201504,GOOG,8.67
201504,GPN,0.76
201504,GPS,0.63
201504,GRMN,0.74
201504,GSG,4.68
201504,GWW,2.49
201504,HAL,0.31
201504,HAS,1.39
201504,HBAN,0.21
201504,HBHC,0.19
201504,HD,1.36
201504,HIBB,0.79
201504,HOLX,0.46
201504,HP,0.05
201504,HR,-0.45
201504,HRS,1.49
201504,HSIC,0.835
201504,HSY,1.08
201504,HTLD,0.2
201504,HUBG,0.63
201504,HUM,1.45
201504,HXL,0.56
201504,IART,0.435
201504,IBM,4.84
201504,ICLR,1.11
201504,IIN,0.58
201504,ILMN,0.81
201504,INTC,0.74
201504,INTU,0.09
201504,IP,0.87
201504,IPG,0.66
201504,IR,0.94
201504,ISRG,1.9633
201504,ITW,1.23
201504,JBHT,1.01
201504,JCP,-0.47
201504,JEC,0.78
201504,JNJ,1.44
201504,JNPR,0.63
201504,K,0.79
201504,KBH,0.43
201504,KEX,0.94
201504,KLAC,1.04
201504,KMB,1.42
201504,KMT,0.14
201504,KMX,0.63
201504,KO,0.38
201504,KR,0.43
201504,KSS,0.75
201504,KSU,1.23
201504,LAMR,0.79
201504,LLL,2.16
201504,LLY,0.78
201504,LM,1.15
201504,LNC,1.54
201504,LOW,0.8
201504,LPNT,1.11
201504,LRCX,1.57
201504,LSTR,0.88
201504,MAS,0.29
201504,MAT,0.63
201504,MCD,1.31
201504,MCHP,0.64
201504,MCK,3.18
201504,MDT,1.03
201504,MLM,1.15
201504,MMC,0.71
201504,MMM,1.66
201504,MRK,0.93
201504,MRVL,0.05
201504,MSCC,0.72
201504,MSFT,0.78
201504,MSM,0.89
201504,MTD,4.65
201504,MUR,-0.76
201504,MYGN,0.45
201504,NBL,0.44
201504,NDAQ,0.89
201504,NEM,0.04
201504,NFLX,0.07
201504,NFX,0.3
201504,NLY,0.33
201504,NOC,2.49
201504,NSC,1.2
201504,NTAP,0.61
201504,NTRS,0.99
201504,NUE,0.46
201504,NVDA,0.44
201504,NWL,0.56
201504,ODFL,0.85
201504,OIS,0.13
201504,ORCL,0.63
201504,ORLY,2.19
201504,OXY,-0.17
201504,PAYX,0.52
201504,PBCT,0.21
201504,PCAR,0.98
201504,PCG,0.5
201504,PDCO,0.56
201504,PDP,-0.18
201504,PEG,0.5
201504,PENN,-0.11
201504,PEP,1.06
201504,PFE,0.53
201504,PG,1.04
201504,PH,1.52
201504,PHM,0.64
201504,PIR,0.13
201504,PKG,1.08
201504,PLCE,1.93
201504,PPG,1.23
201504,PPL,0.43
201504,PRU,1.94
201504,PTEN,-0.4
201504,PVH,2.66
201504,QCOM,0.97
201504,RBA,0.29
201504,RBC,1.17
201504,RCL,0.94
201504,RDC,0.95
201504,RIG,0.77
201504,ROK,1.49
201504,ROST,0.53
201504,RRGB,0.86
201504,RTN,1.85
201504,SBAC,0.24
201504,SBNY,2.01
201504,SBUX,0.46
201504,SEE,0.76
201504,SHW,2.12
201504,SIVB,1.68
201504,SJM,1.62
201504,SLAB,0.63
201504,SLB,0.65
201504,SLGN,0.24
201504,SO,0.44
201504,SONC,0.24
201504,SRCL,1.11
201504,STI,0.91
201504,STLD,0.09
201504,SVU,1.12
201504,SWK,1.78
201504,SWN,-0.02
201504,SYMC,0.26
201504,SYNA,1.6
201504,SYY,0.45
201504,TCBI,0.7
201504,TER,0.13
201504,TIF,0.7
201504,TMK,1.05
201504,TMO,2.12
201504,TPX,0.99
201504,TSCO,0.82
201504,TXRH,0.32
201504,TXT,0.81
201504,ULTI,0.83
201504,UNM,0.95
201504,UNP,1.31
201504,UPS,1.57
201504,URBN,0.42
201504,USG,0.42
201504,UTHR,2.1
201504,UTX,1.37
201504,VFC,0.95
201504,VLO,1.79
201504,VMC,0.74
201504,VRSN,0.79
201504,WAT,1.96
201504,WDC,1.6
201504,WDR,0.76
201504,WERN,0.51
201504,WMT,0.99
201504,WTFC,0.64
201504,WY,0.24
201504,WYNN,1.03
201504,X,-0.23
201504,XEC,-0.25
201504,XL,0.65
201504,XLNX,0.49
201504,XRAY,0.65
201504,YUM,0.68
201504,ZION,0.43
201601,AAPL,1.9
201601,ABT,0.41
201601,ACAD,0.21
201601,ADBE,0.66
201601,ADI,0.56
201601,ADTN,0.1
201601,AEL,-0.29
201601,AEP,1.02
201601,AET,2.3
201601,AFL,1.73
201601,AHC,-1.72
201601,AKAM,0.66
201601,AMAT,0.26
201601,AMD,-0.12
201601,AMGN,2.9
201601,AMTD,0.38
201601,AMZN,1.07
201601,ANF,1.08
201601,ANSS,0.77
201601,APA,-0.4
201601,APC,-1.12
201601,APD,1.82
201601,ARW,1.43
201601,AVP,-0.07
201601,AVT,1.01
201601,AXP,1.43
201601,AXS,1.07
201601,AZO,7.43
201601,BA,1.74
201601,BAX,0.36
201601,BBBY,1.91
201601,BCR,2.34
201601,BDX,2.18
201601,BECN,0.03
201601,BK,0.74
201601,BLL,0.29
201601,BMS,0.6
201601,BMY,0.74
201601,BSX,0.28
201601,BWLD,1.73
201601,CAT,0.67
201601,CCK,0.69
201601,CCL,0.39
201601,CELG,1.32
201601,CERN,0.53
201601,CHKP,1.06
201601,CHL,1.35
201601,CHRW,0.83
201601,CIEN,0.18
201601,CL,0.63
201601,CLX,1.21
201601,CME,1.15
201601,CNI,1.0
201601,CNS,2.0
201601,COF,1.84
201601,CP,2.5
201601,CPB,0.87
201601,CRZO,0.16
201601,CSCO,0.57
201601,CSX,0.37
201601,CTAS,1.05
201601,CTL,0.71
201601,CTSH,0.8
201601,CTXS,1.18
201601,CYH,0.27
201601,D,0.96
201601,DCI,0.29
201601,DE,0.8
201601,DGX,1.12
201601,DIS,1.36
201601,DISH,0.84
201601,DKS,1.13
201601,DLTR,1.01
201601,DO,0.64
201601,DOV,0.52
201601,DOX,0.92
201601,DRI,1.21
201601,DRQ,0.97
201601,DUK,1.13
201601,DVN,-0.53
201601,ED,1.18
201601,EFX,1.23
201601,EGN,-0.64
201601,EL,0.73
201601,EMN,1.71
201601,EMR,0.66
201601,ENDP,1.08
201601,EOG,-0.83
201601,EQIX,-0.53
201601,EQT,0.07
201601,ESRX,1.22
201601,ETN,0.88
201601,EW,0.71
201601,EWBC,0.74
201601,EXPD,0.53
201601,EXPE,0.09
201601,FCX,-0.16
201601,FDX,2.51
201601,FFIV,1.68
201601,FII,0.44
201601,FINL,0.83
201601,FISV,1.06
201601,FITB,0.37
201601,FLEX,0.29
201601,FLIR,0.3
201601,FOSL,0.12
201601,GD,2.34
201601,GE,0.21
201601,GIS,0.65
201601,GLW,0.28
201601,GME,2.4
201601,GOOG,7.5
201601,GPN,0.7
201601,GPS,0.57
201601,GRMN,0.49
201601,GSG,2.68
201601,GWW,3.18
201601,HAL,0.07
201601,HAS,0.38
201601,HBAN,0.2
201601,HBHC,0.09
201601,HD,1.17
201601,HIBB,0.76
201601,HOLX,0.47
201601,HP,-0.28
201601,HR,-0.58
201601,HRS,1.45
201601,HSIC,0.705
201601,HSY,1.1
201601,HTLD,0.17
201601,HUBG,0.58
201601,HUM,1.86
201601,HXL,0.59
201601,IART,0.37
201601,IBM,2.35
201601,ICLR,1.12
201601,IIN,0.59
201601,ILMN,0.71
201601,INTC,0.54
201601,INTU,0.25
201601,IP,0.8
201601,IPG,0.0
201601,IR,0.5
201601,ISRG,1.4733
201601,ITW,1.29
201601,JBHT,0.88
201601,JCP,0.39
201601,JEC,0.75
201601,JNJ,1.68
201601,JNPR,0.37
201601,K,0.97
201601,KBH,0.14
201601,KEX,0.77
201601,KLAC,1.15
201601,KMB,1.53
201601,KMT,0.37
201601,KMX,0.74
201601,KO,0.45
201601,KR,0.57
201601,KSS,1.58
201601,KSU,1.03
201601,LAMR,0.56
201601,LLL,2.08
201601,LLY,0.83
201601,LM,-0.43
201601,LNC,1.25
201601,LOW,0.59
201601,LPNT,0.87
201601,LRCX,1.18
201601,LSTR,0.69
201601,MAS,0.32
201601,MAT,-0.13
201601,MCD,1.23
201601,MCHP,0.7
201601,MCK,3.14
201601,MDT,1.06
201601,MLM,0.69
201601,MMC,0.92
201601,MMM,2.05
201601,MRK,0.89
201601,MRVL,0.11
201601,MSCC,0.67
201601,MSFT,0.62
201601,MSM,0.8
201601,MTD,2.46
201601,MUR,-0.66
201601,MYGN,0.41
201601,NBL,-0.53
201601,NDAQ,0.91
201601,NEM,0.34
201601,NFLX,0.06
201601,NFX,-0.09
201601,NLY,0.3
201601,NOC,2.59
201601,NSC,1.29
201601,NTAP,0.7
201601,NTRS,1.01
201601,NUE,0.22
201601,NVDA,0.35
201601,NWL,0.4
201601,ODFL,0.72
201601,OIS,-0.24
201601,ORCL,0.64
201601,ORLY,2.59
201601,OXY,-0.56
201601,PAYX,0.42
201601,PBCT,0.21
201601,PCAR,0.99
201601,PCG,0.82
201601,PDCO,0.68
201601,PDP,-0.64
201601,PEG,0.91
201601,PENN,0.26
201601,PEP,0.89
201601,PFE,0.67
201601,PG,0.86
201601,PH,1.51
201601,PHM,0.24
201601,PIR,0.23
201601,PKG,1.11
201601,PLCE,1.19
201601,PPG,1.31
201601,PPL,0.67
201601,PRU,2.18
201601,PTEN,-0.55
201601,PVH,1.52
201601,QCOM,1.04
201601,RBA,0.27
201601,RBC,0.95
201601,RCL,0.57
201601,RDC,0.98
201601,RIG,0.25
201601,ROK,1.37
201601,ROST,0.66
201601,RRGB,1.27
201601,RTN,1.43
201601,SBAC,0.07
201601,SBNY,1.97
201601,SBUX,0.39
201601,SEE,0.5
201601,SHW,1.81
201601,SIVB,1.52
201601,SJM,1.62
201601,SLAB,0.51
201601,SLB,0.4
201601,SLGN,0.225
201601,SO,0.58
201601,SONC,0.18
201601,SRCL,1.11
201601,STI,0.84
201601,STLD,0.26
201601,SVU,1.61
201601,SWK,1.28
201601,SWN,-0.08
201601,SYMC,0.22
201601,SYNA,1.21
201601,SYY,0.46
201601,TCBI,0.49
201601,TER,0.31
201601,TIF,1.46
201601,TMK,1.08
201601,TMO,1.8
201601,TPX,0.68
201601,TSCO,0.5
201601,TXRH,0.55
201601,TXT,0.55
201601,ULTI,0.73
201601,UNM,0.95
201601,UNP,1.16
201601,UPS,1.27
201601,URBN,0.66
201601,USG,0.43
201601,UTHR,4.84
201601,UTX,1.42
201601,VFC,0.57
201601,VLO,0.6
201601,VMC,0.26
201601,VRSN,0.85
201601,WAT,1.26
201601,WDC,1.21
201601,WDR,0.45
201601,WERN,0.28
201601,WMT,1.49
201601,WTFC,0.82
201601,WY,0.24
201601,WYNN,1.07
201601,X,-2.06
201601,XEC,-0.4
201601,XL,0.35
201601,XLNX,0.54
201601,XRAY,0.69
201601,YUM,0.95
201601,ZION,0.38
201602,AAPL,1.42
201602,ABT,0.55
201602,ACAD,-0.1
201602,ADBE,0.71
201602,ADI,0.64
201602,ADTN,0.21
201602,AEL,-0.35
201602,AEP,0.95
201602,AET,2.21
201602,AFL,1.71
201602,AHC,-1.1
201602,AKAM,0.64
201602,AMAT,0.34
201602,AMD,-0.05
201602,AMGN,2.84
201602,AMTD,0.39
201602,AMZN,1.78
201602,ANF,-0.59
201602,ANSS,0.93
201602,APA,-0.26
201602,APC,-0.6
201602,APD,1.92
201602,ARW,1.65
201602,AVP,0.07
201602,AVT,0.86
201602,AXP,2.1
201602,AXS,0.51
201602,AZO,10.77
201602,BA,-0.44
201602,BAX,0.46
201602,BBBY,0.8
201602,BCR,2.54
201602,BDX,2.35
201602,BECN,0.77
201602,BK,0.76
201602,BLL,0.525
201602,BMS,0.67
201602,BMY,0.69
201602,BSX,0.27
201602,BWLD,1.27
201602,CAT,1.09
201602,CCK,1.19
201602,CCL,0.49
201602,CELG,1.44
201602,CERN,0.58
201602,CHKP,1.09
201602,CHL,1.55
201602,CHRW,1.0
201602,CIEN,0.34
201602,CL,0.7
201602,CLX,1.3
201602,CME,1.14
201602,CNI,1.11
201602,CNS,0.82
201602,COF,1.69
201602,CP,2.05
201602,CPB,0.65
201602,CRZO,0.29
201602,CSCO,0.57
201602,CSX,0.47
201602,CTAS,1.08
201602,CTL,0.63
201602,CTSH,0.87
201602,CTXS,1.2
201602,CYH,0.09
201602,D,0.71
201602,DCI,0.43
201602,DE,1.56
201602,DGX,1.34
201602,DIS,1.62
201602,DISH,0.88
201602,DKS,0.5
201602,DLTR,0.89
201602,DO,0.16
201602,DOV,0.76
201602,DOX,0.9
201602,DRI,1.1
201602,DRQ,0.96
201602,DUK,1.07
201602,DVN,0.06
201602,ED,0.59
201602,EFX,1.43
201602,EGN,-0.28
201602,EL,0.43
201602,EMN,1.68
201602,EMR,0.8
201602,ENDP,0.86
201602,EOG,-0.38
201602,EQIX,0.65
201602,EQT,-0.35
201602,ESRX,1.57
201602,ETN,1.07
201602,EW,0.76
201602,EWBC,0.71
201602,EXPD,0.63
201602,EXPE,0.83
201602,FCX,-0.02
201602,FDX,3.3
201602,FFIV,1.81
201602,FII,0.49
201602,FINL,0.23
201602,FISV,1.08
201602,FITB,0.41
201602,FLEX,0.27
201602,FLIR,0.34
201602,FOSL,0.12
201602,GD,2.44
201602,GE,0.51
201602,GIS,0.66
201602,GLW,0.37
201602,GME,0.66
201602,GOOG,8.42
201602,GPN,0.73
201602,GPS,0.32
201602,GRMN,0.87
201602,GSG,3.72
201602,GWW,2.89
201602,HAL,-0.14
201602,HAS,0.41
201602,HBAN,0.19
201602,HBHC,0.59
201602,HD,1.44
201602,HIBB,1.22
201602,HOLX,0.51
201602,HP,-0.47
201602,HR,0.05
201602,HRS,1.45
201602,HSIC,0.795
201602,HSY,0.85
201602,HTLD,0.2
201602,HUBG,0.61
201602,HUM,2.3
201602,HXL,0.7
201602,IART,0.395
201602,IBM,2.95
201602,ICLR,1.14
201602,IIN,0.67
201602,ILMN,0.86
201602,INTC,0.59
201602,INTU,3.43
201602,IP,0.92
201602,IPG,0.33
201602,IR,1.38
201602,ISRG,1.8733
201602,ITW,1.46
201602,JBHT,0.92
201602,JCP,-0.32
201602,JEC,0.78
201602,JNJ,1.74
201602,JNPR,0.5
201602,K,0.91
201602,KBH,0.17
201602,KEX,0.72
201602,KLAC,1.77
201602,KMB,1.53
201602,KMT,0.44
201602,KMX,0.9
201602,KO,0.6
201602,KR,0.7
201602,KSS,0.31
201602,KSU,1.22
201602,LAMR,0.84
201602,LLL,1.88
201602,LLY,0.86
201602,LM,0.31
201602,LNC,1.56
201602,LOW,0.87
201602,LPNT,0.71
201602,LRCX,1.8
201602,LSTR,0.76
201602,MAS,0.46
201602,MAT,-0.02
201602,MCD,1.45
201602,MCHP,0.84
201602,MCK,3.52
201602,MDT,1.27
201602,MLM,1.9
201602,MMC,0.91
201602,MMM,2.08
201602,MRK,0.93
201602,MRVL,0.01
201602,MSCC,0.73
201602,MSFT,0.69
201602,MSM,1.05
201602,MTD,3.22
201602,MUR,-0.36
201602,MYGN,0.36
201602,NBL,-0.24
201602,NDAQ,0.91
201602,NEM,0.44
201602,NFLX,0.09
201602,NFX,0.32
201602,NLY,0.29
201602,NOC,2.85
201602,NSC,1.36
201602,NTAP,0.55
201602,NTRS,1.06
201602,NUE,0.73
201602,NVDA,0.33
201602,NWL,0.78
201602,ODFL,0.98
201602,OIS,-0.22
201602,ORCL,0.81
201602,ORLY,2.65
201602,OXY,-0.18
201602,PAYX,0.49
201602,PBCT,0.23
201602,PCAR,1.06
201602,PCG,0.66
201602,PDCO,0.77
201602,PDP,-0.22
